rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
3,1,1,1,3,49.4807,0.000219587,1.45674,54.06,850218928,1682959064,556426,1101413,1.00999,1.00999,121,121,122.184,810566,ns3::ThompsonSamplingWifiManager,1,0
3,2,1,1,3,49.6161,0.000221388,1.44915,53.9251,847940680,1682959064,554935,1101413,1.02952,1.02952,120.997,120.997,122.856,804183,ns3::ThompsonSamplingWifiManager,1,0
3,3,1,1,3,2.2473,1.59041e-05,0.0746153,104.597,1645138008,1682959064,1076661,1101413,1.00261,1.00261,121,121,17.1233,80335.4,ns3::ThompsonSamplingWifiManager,1,0
3,4,1,1,3,4.34578,2.07227e-05,0.132886,102.358,1609821344,1682959064,1053548,1101413,1.00946,1.00946,121,121,21.8324,140002,ns3::ThompsonSamplingWifiManager,1,0
2,1,1,1,3,51.5998,0.000132013,0.96084,98.2653,1545382528,3192924080,1011376,2089610,1.01527,1.01527,121,121,133.515,971771,ns3::ThompsonSamplingWifiManager,7,0
2,2,1,1,3,84.9037,0.00019752,0.972938,97.5325,1533888912,10160701872,1003854,6649674,1.01288,1.01288,121,121,198.281,976687,ns3::ThompsonSamplingWifiManager,7,0
2,3,1,1,3,10.8005,1.51913e-05,0.202959,576.284,9063295328,10160701872,5931476,6649674,1.01155,1.01155,121,121,90.107,1.20385e+06,ns3::ThompsonSamplingWifiManager,7,0
2,4,1,1,3,22.4425,2.08827e-05,0.232662,501.069,7880386488,10160701872,5157321,6649674,1.01137,1.01137,121,121,107.699,1.19991e+06,ns3::ThompsonSamplingWifiManager,7,0
3,1,1,1,3,50.2558,0.000125683,0.94047,100.991,1588294880,3192924080,1039460,2089610,1.00967,1.00967,120.998,120.998,130.642,977581,ns3::ThompsonSamplingWifiManager,2,0
3,2,1,1,3,50.5573,0.000126951,0.944223,100.397,1578666952,3192924080,1033159,2089610,1.02759,1.02759,120.994,120.994,131.161,975532,ns3::ThompsonSamplingWifiManager,2,0
3,3,1,1,3,3.86345,1.56635e-05,0.163134,195.162,3069567112,3192924080,2008879,2089610,1.00256,1.00256,121,121,31.4662,327717,ns3::ThompsonSamplingWifiManager,2,0
3,4,1,1,3,7.60678,2.02411e-05,0.478393,187.58,2950045424,3192924080,1930658,2089610,1.01337,1.01337,121,121,39.0786,923614,ns3::ThompsonSamplingWifiManager,2,0
3,1,1,1,3,50.3099,0.000226882,1.46718,53.1735,836263704,1682959064,547293,1101413,1.0095,1.0095,120.998,120.998,124.171,802977,ns3::ThompsonSamplingWifiManager,3,0
3,2,1,1,3,73.7914,0.000316116,1.51136,53.2144,836821424,3192924080,547658,2089610,1.02421,1.02421,121,121,173.123,827711,ns3::ThompsonSamplingWifiManager,3,0
3,3,1,1,3,3.8768,1.567e-05,0.160306,195.135,3069140800,3192924080,2008600,2089610,1.00256,1.00256,121,121,31.4747,321991,ns3::ThompsonSamplingWifiManager,3,0
3,4,1,1,3,14.8773,2.15277e-05,0.32494,325.189,5114390192,6008257968,3347114,3932106,1.00917,1.00917,121,121,72.0556,1.08761e+06,ns3::ThompsonSamplingWifiManager,3,0
2,1,1,1,3,52.3599,0.000135706,0.972845,96.7273,1521113304,3192924080,995493,2089610,1.02169,1.02169,121,121,135.095,968460,ns3::ThompsonSamplingWifiManager,8,0
2,2,1,1,3,85.2039,0.000202484,0.988,95.5908,1503383920,10160701872,983890,6649674,1.00941,1.00941,120.999,120.999,199.222,972083,ns3::ThompsonSamplingWifiManager,8,0
