rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
1,8,1,1,3,100,0,0,0,0,1714380856,0,1121977,0,0,0,0,0,0,ns3::ThompsonSamplingWifiManager,8,0
1,9,1,1,3,69.6611,0.000312143,2.05359,33.0711,520123560,1714380856,340395,1121977,1.00918,1.00918,121,121,106.251,699031,ns3::ThompsonSamplingWifiManager,8,0
1,10,1,1,3,69.4579,0.000487475,2.03559,33.2948,523607400,1714380856,342675,1121977,1.01547,1.01547,120.998,120.998,167.045,697544,ns3::ThompsonSamplingWifiManager,8,0
1,11,1,1,3,98.5493,0.00236799,3.06377,1.61858,24871256,1714380856,16277,1121977,1.71326,1.71326,118.948,118.948,38.5414,49869,ns3::ThompsonSamplingWifiManager,8,0
1,12,1,1,3,100,0,0,0,0,1714380856,0,1121977,0,0,0,0,0,0,ns3::ThompsonSamplingWifiManager,8,0
1,13,1,1,3,77.0587,0.000522869,2.42107,25.0089,393301088,1714380856,257396,1121977,1.01232,1.01232,120.995,120.995,134.584,623174,ns3::ThompsonSamplingWifiManager,8,0
1,14,1,1,3,67.4889,0.000441276,1.9494,35.4412,557363976,1714380856,364767,1121977,1.01652,1.01652,121,121,160.962,711077,ns3::ThompsonSamplingWifiManager,8,0
1,15,1,1,3,91.6854,0.00163645,3.19977,9.0866,142544064,1714380856,93288,1121977,1.0928,1.0928,120.777,120.777,152.659,298500,ns3::ThompsonSamplingWifiManager,8,0
1,16,1,1,3,100,0,0,0,0,1714380856,0,1121977,0,0,0,0,0,0,ns3::ThompsonSamplingWifiManager,8,0
2,1,1,1,3,52.1265,0.000234992,1.46654,52.2588,820734640,1714380856,537130,1121977,1.13736,1.13736,120.959,120.959,126.221,787724,ns3::ThompsonSamplingWifiManager,2,0
2,2,1,1,3,52.5964,0.000242616,1.40472,51.6743,812677496,1714380856,531857,1121977,1.01295,1.01295,121,121,129.037,747111,ns3::ThompsonSamplingWifiManager,2,0
2,3,1,1,3,5.22961,1.87272e-05,0.174598,103.308,1624725456,1714380856,1063302,1121977,1.01222,1.01222,121,121,19.9126,185650,ns3::ThompsonSamplingWifiManager,2,0
