rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn,paddingDelayUsec,transitionDelayUsec,channelSwitchDelay
3,1,1,1,3,62.7996,0.000363671,1.79305,40.5522,637756640,1714380856,417380,1121977,1.014,1.014,121,121,151.789,748382,ns3::ThompsonSamplingWifiManager,3,0,32,128,120
3,2,1,1,3,64.3125,0.000387736,1.84471,38.9197,611820368,1714380856,400406,1121977,1.06062,1.06062,120.995,120.995,155.251,738633,ns3::ThompsonSamplingWifiManager,3,0,32,128,120
3,3,1,1,3,2.25317,1.20249e-05,0.0735755,106.544,1675753016,1714380856,1096697,1121977,1.00307,1.00307,121,121,13.1876,80690,ns3::ThompsonSamplingWifiManager,3,0,32,128,120
3,4,1,1,3,64.1773,0.000385447,1.83782,39.055,614138344,1714380856,401923,1121977,1.02779,1.02779,121,121,154.92,738663,ns3::ThompsonSamplingWifiManager,3,0,32,128,120
3,1,1,1,3,62.4912,0.000358902,1.78464,40.8887,643043520,1714380856,420840,1121977,1.01477,1.01477,121,121,151.04,751050,ns3::ThompsonSamplingWifiManager,3,0,32,128,125
3,2,1,1,3,64.1005,0.00038406,1.8375,39.1413,615453952,1714380856,402784,1121977,1.0342,1.0342,120.998,120.998,154.693,740115,ns3::ThompsonSamplingWifiManager,3,0,32,128,125
3,3,1,1,3,2.25825,1.20398e-05,0.0741688,106.539,1675665920,1714380856,1096640,1121977,1.00308,1.00308,121,121,13.2033,81336.4,ns3::ThompsonSamplingWifiManager,3,0,32,128,125
3,4,1,1,3,64.1479,0.000385199,1.83738,39.0887,614641056,1714380856,402252,1121977,1.02696,1.02696,120.994,120.994,154.947,739089,ns3::ThompsonSamplingWifiManager,3,0,32,128,125
1,1,1,1,3,36.8543,0.000129561,1.2909,68.8419,1082557440,1714380856,708480,1121977,1.02302,1.02302,120.997,120.997,91.7916,914580,ns3::ThompsonSamplingWifiManager,3,0,128,128,5
1,2,1,1,3,59.5302,0.00028339,1.46254,44.1148,693806736,1714380856,454062,1121977,1.01027,1.01027,121,121,128.676,664086,ns3::ThompsonSamplingWifiManager,3,0,128,128,5
1,3,1,1,3,14.2408,3.91426e-05,0.775808,93.4883,1470240072,1714380856,962199,1121977,1.0166,1.0166,121,121,37.663,746482,ns3::ThompsonSamplingWifiManager,3,0,128,128,5
1,4,1,1,3,4.59804,1.72778e-05,0.149377,104.025,1635552864,1714380856,1070388,1121977,1.04532,1.04532,121,121,18.494,159891,ns3::ThompsonSamplingWifiManager,3,0,128,128,5
1,1,1,1,3,36.8844,0.000129807,1.27152,68.8139,1082042504,1714380856,708143,1121977,1.03402,1.03402,121,121,91.9221,900419,ns3::ThompsonSamplingWifiManager,3,0,128,128,10
1,2,1,1,3,58.1193,0.000274218,1.44119,45.6576,717994976,1714380856,469892,1121977,1.01028,1.01028,120.987,120.987,128.853,677203,ns3::ThompsonSamplingWifiManager,3,0,128,128,10
1,3,1,1,3,17.7388,4.86821e-05,0.938314,89.6778,1410270656,1714380856,922952,1121977,1.02026,1.02026,121,121,44.9312,866018,ns3::ThompsonSamplingWifiManager,3,0,128,128,10
1,4,1,1,3,4.47674,1.71477e-05,0.141952,104.13,1637632472,1714380856,1071749,1121977,1.01404,1.01404,121,121,18.3781,152137,ns3::ThompsonSamplingWifiManager,3,0,128,128,10
1,1,1,1,3,35.4432,0.00012213,1.28477,70.3777,1106748736,1714380856,724312,1121977,1.02129,1.02129,121,121,88.46,930572,ns3::ThompsonSamplingWifiManager,3,0,128,128,15
1,2,1,1,3,59.2649,0.000284605,1.46769,44.406,698354064,1714380856,457038,1121977,1.01028,1.01028,120.995,120.995,130.075,670789,ns3::ThompsonSamplingWifiManager,3,0,128,128,15
1,3,1,1,3,17.7744,4.77311e-05,0.912463,89.6389,1409659456,1714380856,922552,1121977,1.02026,1.02026,121,121,44.0344,841795,ns3::ThompsonSamplingWifiManager,3,0,128,128,15
1,4,1,1,3,4.43182,1.71144e-05,0.133849,104.179,1638402584,1714380856,1072253,1121977,1.01404,1.01404,121,121,18.351,143520,ns3::ThompsonSamplingWifiManager,3,0,128,128,15
1,1,1,1,3,35.1446,0.000120966,1.2605,70.7074,1111869064,1714380856,727663,1121977,1.02827,1.02827,121,121,88.0227,917219,ns3::ThompsonSamplingWifiManager,3,0,128,128,20
1,2,1,1,3,60.2094,0.000297467,1.49253,43.3843,682161848,1714380856,446441,1121977,1.01134,1.01134,120.974,120.974,132.801,666328,ns3::ThompsonSamplingWifiManager,3,0,128,128,20
1,3,1,1,3,17.935,4.87027e-05,0.949367,89.461,1406906000,1714380856,920750,1121977,1.01642,1.01642,121,121,44.843,874129,ns3::ThompsonSamplingWifiManager,3,0,128,128,20
1,4,1,1,3,4.4656,1.70579e-05,0.137916,104.142,1637823472,1714380856,1071874,1121977,1.014,1.014,121,121,18.2839,147828,ns3::ThompsonSamplingWifiManager,3,0,128,128,20
1,1,1,1,3,33.5362,0.000113051,1.23979,72.4554,1139441824,1714380856,745708,1121977,1.01911,1.01911,121,121,84.3026,924520,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
1,2,1,1,3,60.5826,0.000304523,1.51503,42.9696,675764112,1714380856,442254,1121977,1.01139,1.01139,120.995,120.995,134.676,670029,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
1,3,1,1,3,17.8687,4.79124e-05,0.953917,89.5504,1408042832,1714380856,921494,1121977,1.03933,1.03933,121,121,44.1509,879028,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
1,4,1,1,3,4.47781,1.7093e-05,0.142301,104.129,1637614136,1714380856,1071737,1121977,1.01388,1.01388,121,121,18.3192,152509,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
1,1,1,1,3,33.0241,0.000110622,1.23992,73.0239,1148221712,1714380856,751454,1121977,1.03193,1.03193,120.996,120.996,83.127,931743,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
1,2,1,1,3,61.3444,0.000312565,1.53174,42.1376,662704296,1714380856,433707,1121977,1.01135,1.01135,121,121,135.561,664325,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
1,3,1,1,3,18.6518,5.09621e-05,0.89357,88.6795,1394617824,1714380856,912708,1121977,1.01635,1.01635,121,121,46.5135,815569,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
1,4,1,1,3,4.47656,1.71237e-05,0.143462,104.13,1637635528,1714380856,1071751,1121977,1.014,1.014,121,121,18.3523,153755,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
1,1,1,1,3,32.2163,0.000106925,1.21678,73.9047,1162071504,1714380856,760518,1121977,1.03193,1.03193,120.996,120.996,81.3181,925385,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
1,2,1,1,3,61.9985,0.00031896,1.54256,41.4246,651490304,1714380856,426368,1121977,1.01135,1.01135,121,121,135.994,657700,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
1,3,1,1,3,18.6037,5.04657e-05,0.90584,88.732,1395442944,1714380856,913248,1121977,1.01635,1.01635,121,121,46.0876,827256,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
1,4,1,1,3,4.43227,1.71682e-05,0.137349,104.179,1638394944,1714380856,1072248,1121977,1.014,1.014,121,121,18.4085,147272,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
1,1,1,1,3,41.3542,0.00015514,1.34681,63.9322,1005411776,1714380856,657992,1121977,1.01822,1.01822,121,121,102.081,886188,ns3::ThompsonSamplingWifiManager,3,0,128,128,45
1,2,1,1,3,49.9109,0.000181213,1.35925,54.6084,858717664,1714380856,561988,1121977,1.02771,1.02771,121,121,101.839,763883,ns3::ThompsonSamplingWifiManager,3,0,128,128,45
1,3,1,1,3,13.7722,3.637e-05,0.849275,93.9958,1478272768,1714380856,967456,1121977,1.01234,1.01234,121,121,35.1864,821637,ns3::ThompsonSamplingWifiManager,3,0,128,128,45
1,4,1,1,3,4.96445,1.82716e-05,0.163138,103.598,1629271256,1714380856,1066277,1121977,1.01404,1.01404,121,121,19.4826,173950,ns3::ThompsonSamplingWifiManager,3,0,128,128,45
1,1,1,1,3,41.5479,0.000156304,1.34112,63.7219,1002091432,1714380856,655819,1121977,1.01822,1.01822,120.998,120.998,102.507,879531,ns3::ThompsonSamplingWifiManager,3,0,128,128,50
1,2,1,1,3,49.8511,0.000179177,1.37933,54.6736,859742952,1714380856,562659,1121977,1.02771,1.02771,121,121,100.815,776091,ns3::ThompsonSamplingWifiManager,3,0,128,128,50
1,3,1,1,3,13.3562,3.5367e-05,0.716919,94.4492,1485403944,1714380856,972123,1121977,1.01234,1.01234,121,121,34.381,696933,ns3::ThompsonSamplingWifiManager,3,0,128,128,50
1,4,1,1,3,4.98869,1.82875e-05,0.169452,103.572,1628855640,1714380856,1066005,1121977,1.01404,1.01404,121,121,19.4946,180636,ns3::ThompsonSamplingWifiManager,3,0,128,128,50
1,1,1,1,3,41.7985,0.000157792,1.33953,63.4585,997796224,1714380856,653008,1121977,1.03704,1.03704,120.999,120.999,103.039,874722,ns3::ThompsonSamplingWifiManager,3,0,128,128,55
1,2,1,1,3,49.4194,0.000178357,1.38801,55.1362,867144584,1714380856,567503,1121977,1.0101,1.0101,121,121,101.218,787697,ns3::ThompsonSamplingWifiManager,3,0,128,128,55
1,3,1,1,3,13.6804,3.62164e-05,0.753569,94.0984,1479846608,1714380856,968486,1121977,1.01563,1.01563,121,121,35.075,729821,ns3::ThompsonSamplingWifiManager,3,0,128,128,55
1,4,1,1,3,4.98985,1.82441e-05,0.162845,103.571,1628835776,1714380856,1065992,1121977,1.01397,1.01397,121,121,19.4481,173591,ns3::ThompsonSamplingWifiManager,3,0,128,128,55
1,1,1,1,3,40.9649,0.000152688,1.3434,64.3657,1012086080,1714380856,662360,1121977,1.03453,1.03453,120.999,120.999,101.134,889816,ns3::ThompsonSamplingWifiManager,3,0,128,128,60
1,2,1,1,3,50.6706,0.000182738,1.37716,53.7761,845694520,1714380856,553465,1121977,1.01852,1.01852,121,121,101.139,762212,ns3::ThompsonSamplingWifiManager,3,0,128,128,60
1,3,1,1,3,13.3758,3.53342e-05,0.796271,94.4285,1485069312,1714380856,971904,1121977,1.01308,1.01308,121,121,34.3414,773899,ns3::ThompsonSamplingWifiManager,3,0,128,128,60
1,4,1,1,3,5.42614,1.94207e-05,0.18459,103.095,1621356216,1714380856,1061097,1121977,1.01437,1.01437,121,121,20.6072,195868,ns3::ThompsonSamplingWifiManager,3,0,128,128,60
1,1,1,1,3,40.8795,0.000152167,1.33502,64.456,1013549904,1714380856,663318,1121977,1.03019,1.03019,121,121,100.935,885544,ns3::ThompsonSamplingWifiManager,3,0,128,128,65
1,2,1,1,3,51.1461,0.000183359,1.39007,53.2586,837541112,1714380856,548129,1121977,1.01853,1.01853,120.998,120.998,100.504,761937,ns3::ThompsonSamplingWifiManager,3,0,128,128,65
1,3,1,1,3,12.918,3.39284e-05,0.72064,94.9275,1492917120,1714380856,977040,1121977,1.01309,1.01309,121,121,33.1494,704094,ns3::ThompsonSamplingWifiManager,3,0,128,128,65
1,4,1,1,3,5.501,1.95976e-05,0.192871,103.014,1620072696,1714380856,1060257,1121977,1.01438,1.01438,121,121,20.7784,204493,ns3::ThompsonSamplingWifiManager,3,0,128,128,65
1,1,1,1,3,40.8064,0.000151892,1.34025,64.5292,1014804392,1714380856,664139,1121977,1.01794,1.01794,121,121,100.877,890114,ns3::ThompsonSamplingWifiManager,3,0,128,128,70
1,2,1,1,3,51.0658,0.000185284,1.37903,53.3467,838919368,1714380856,549031,1121977,1.02151,1.02151,121,121,101.726,757132,ns3::ThompsonSamplingWifiManager,3,0,128,128,70
1,3,1,1,3,13.5516,3.57884e-05,0.745935,94.2438,1482054568,1714380856,969931,1121977,1.01252,1.01252,120.991,120.991,34.7122,723506,ns3::ThompsonSamplingWifiManager,3,0,128,128,70
1,4,1,1,3,5.5379,1.9526e-05,0.184803,102.973,1619440104,1714380856,1059843,1121977,1.01373,1.01373,121,121,20.6945,195863,ns3::ThompsonSamplingWifiManager,3,0,128,128,70
1,1,1,1,3,49.9906,0.000216754,1.43803,54.5245,857351632,1714380856,561094,1121977,1.03416,1.03416,121,121,121.619,806868,ns3::ThompsonSamplingWifiManager,3,0,128,128,75
1,2,1,1,3,49.8754,0.000215847,1.4372,54.6445,859327336,1714380856,562387,1121977,1.02092,1.02092,120.999,120.999,121.389,808261,ns3::ThompsonSamplingWifiManager,3,0,128,128,75
1,3,1,1,3,4.70277,1.75684e-05,0.149654,103.882,1633757464,1714380856,1069213,1121977,1.01252,1.01252,121,121,18.7843,160012,ns3::ThompsonSamplingWifiManager,3,0,128,128,75
1,4,1,1,3,5.10928,1.84736e-05,0.169126,103.44,1626788256,1714380856,1064652,1121977,1.01373,1.01373,121,121,19.668,180060,ns3::ThompsonSamplingWifiManager,3,0,128,128,75
1,1,1,1,3,49.6223,0.000213978,1.42945,54.9202,863665328,1714380856,565226,1121977,1.0164,1.0164,120.995,120.995,120.946,807963,ns3::ThompsonSamplingWifiManager,3,0,128,128,80
1,2,1,1,3,49.1286,0.000209783,1.42426,55.4688,872128920,1714380856,570765,1121977,1.04397,1.04397,121,121,119.736,812916,ns3::ThompsonSamplingWifiManager,3,0,128,128,80
1,3,1,1,3,2.25147,1.20094e-05,0.073798,106.551,1675782048,1714380856,1096716,1121977,1.00812,1.00812,121,121,13.1709,80935.4,ns3::ThompsonSamplingWifiManager,3,0,128,128,80
1,4,1,1,3,5.21954,1.87309e-05,0.17304,103.322,1624898120,1714380856,1063415,1121977,1.01649,1.01649,121,121,19.9187,184013,ns3::ThompsonSamplingWifiManager,3,0,128,128,80
1,1,1,1,3,49.6589,0.00021369,1.42212,54.8801,863038848,1714380856,564816,1121977,1.01641,1.01641,120.995,120.995,120.695,803236,ns3::ThompsonSamplingWifiManager,3,0,128,128,85
1,2,1,1,3,49.0413,0.000208664,1.43865,55.5641,873626360,1714380856,571745,1121977,1.04398,1.04398,121,121,119.302,822540,ns3::ThompsonSamplingWifiManager,3,0,128,128,85
1,3,1,1,3,2.24595,1.20083e-05,0.0742335,106.557,1675876784,1714380856,1096778,1121977,1.00812,1.00812,121,121,13.1704,81417.6,ns3::ThompsonSamplingWifiManager,3,0,128,128,85
1,4,1,1,3,5.47854,1.94592e-05,0.189898,103.04,1620457752,1714380856,1060509,1121977,1.0165,1.0165,121,121,20.6366,201388,ns3::ThompsonSamplingWifiManager,3,0,128,128,85
1,1,1,1,3,49.3921,0.000211785,1.42629,55.1711,867612152,1714380856,567809,1121977,1.01822,1.01822,120.997,120.997,120.253,809862,ns3::ThompsonSamplingWifiManager,3,0,128,128,90
1,2,1,1,3,49.4115,0.00021192,1.43576,55.1567,867279048,1714380856,567591,1121977,1.03596,1.03596,121,121,120.284,814924,ns3::ThompsonSamplingWifiManager,3,0,128,128,90
1,3,1,1,3,2.25174,1.20134e-05,0.0741223,106.55,1675777464,1714380856,1096713,1121977,1.00812,1.00812,121,121,13.1752,81290.9,ns3::ThompsonSamplingWifiManager,3,0,128,128,90
1,4,1,1,3,5.78283,2.00558e-05,0.217716,102.713,1615241160,1714380856,1057095,1121977,1.02223,1.02223,121,121,21.2009,230146,ns3::ThompsonSamplingWifiManager,3,0,128,128,90
100,1,1,1,3,36.942,0.000130012,1.28879,68.743,1081053888,1714380856,707496,1121977,1.01718,1.01718,120.997,120.997,91.983,911812,ns3::ThompsonSamplingWifiManager,3,0,0,128,5
100,2,1,1,3,59.1575,0.000284713,1.4712,44.5197,700195304,1714380856,458243,1121977,1.0065,1.0065,121,121,130.468,674169,ns3::ThompsonSamplingWifiManager,3,0,0,128,5
100,3,1,1,3,14.8812,4.07855e-05,0.901164,92.7984,1459259864,1714380856,955013,1121977,1.02727,1.02727,121,121,38.9506,860624,ns3::ThompsonSamplingWifiManager,3,0,0,128,5
100,4,1,1,3,4.53539,1.7173e-05,0.142863,104.068,1636627048,1714380856,1071091,1121977,1.01655,1.01655,121,121,18.3938,153019,ns3::ThompsonSamplingWifiManager,3,0,0,128,5
100,1,1,1,3,36.8909,0.00012993,1.27781,68.7987,1081930960,1714380856,708070,1121977,1.01656,1.01656,120.997,120.997,91.9998,904778,ns3::ThompsonSamplingWifiManager,3,0,128,128,10
100,2,1,1,3,59.4593,0.000286286,1.4597,44.1909,695021496,1714380856,454857,1121977,1.00716,1.00716,121,121,130.219,663957,ns3::ThompsonSamplingWifiManager,3,0,128,128,10
100,3,1,1,3,16.7935,4.54209e-05,0.927425,90.7137,1426476624,1714380856,933558,1121977,1.02742,1.02742,121,121,42.403,865805,ns3::ThompsonSamplingWifiManager,3,0,128,128,10
100,4,1,1,3,4.42647,1.70149e-05,0.136457,104.183,1638494264,1714380856,1072313,1121977,1.01153,1.01153,121,121,18.2453,146325,ns3::ThompsonSamplingWifiManager,3,0,128,128,10
100,1,1,1,3,37.0316,0.000130667,1.28301,68.6445,1079518248,1714380856,706491,1121977,1.01842,1.01842,121,121,92.3151,906434,ns3::ThompsonSamplingWifiManager,3,0,128,128,5
100,2,1,1,3,59.2767,0.000283072,1.47017,44.3903,698152368,1714380856,456906,1121977,1.00796,1.00796,121,121,129.337,671732,ns3::ThompsonSamplingWifiManager,3,0,128,128,5
100,3,1,1,3,14.8547,4.01485e-05,0.840396,92.8234,1459715208,1714380856,955311,1121977,1.02219,1.02219,121,121,38.3543,802840,ns3::ThompsonSamplingWifiManager,3,0,128,128,5
100,4,1,1,3,4.54305,1.72436e-05,0.146413,104.056,1636495640,1714380856,1071005,1121977,1.01159,1.01159,121,121,18.468,156809,ns3::ThompsonSamplingWifiManager,3,0,128,128,5
100,1,1,1,3,36.8716,0.00012978,1.29349,68.8183,1082261008,1714380856,708286,1121977,1.0174,1.0174,121,121,91.9213,916163,ns3::ThompsonSamplingWifiManager,3,0,0,128,10
100,2,1,1,3,58.7937,0.000281818,1.44931,44.9167,706432600,1714380856,462325,1121977,1.0065,1.0065,120.999,120.999,130.291,670051,ns3::ThompsonSamplingWifiManager,3,0,0,128,10
100,3,1,1,3,17.5837,4.76448e-05,0.906748,89.8441,1412929376,1714380856,924692,1121977,1.01659,1.01659,121,121,44.0567,838463,ns3::ThompsonSamplingWifiManager,3,0,0,128,10
100,4,1,1,3,4.4582,1.71932e-05,0.144584,104.148,1637950296,1714380856,1071957,1121977,1.01093,1.01093,121,121,18.4303,154988,ns3::ThompsonSamplingWifiManager,3,0,0,128,10
100,1,1,1,3,35.1587,0.000121003,1.26838,70.6909,1111626112,1714380856,727504,1121977,1.01927,1.01927,120.993,120.993,88.0303,922753,ns3::ThompsonSamplingWifiManager,3,0,0,128,15
100,2,1,1,3,59.1007,0.000283835,1.45655,44.5816,701170168,1714380856,458881,1121977,1.0065,1.0065,121,121,130.246,668383,ns3::ThompsonSamplingWifiManager,3,0,0,128,15
100,3,1,1,3,18.3566,4.91062e-05,0.972037,89.012,1399678560,1714380856,916020,1121977,1.03071,1.03071,121,121,44.9822,890406,ns3::ThompsonSamplingWifiManager,3,0,0,128,15
100,4,1,1,3,4.39688,1.69384e-05,0.136928,104.215,1639001560,1714380856,1072645,1121977,1.01106,1.01106,121,121,18.1688,146875,ns3::ThompsonSamplingWifiManager,3,0,0,128,15
100,1,1,1,3,35.1415,0.000120879,1.25741,70.7059,1111921016,1714380856,727697,1121977,1.014,1.014,120.994,120.994,87.9632,915015,ns3::ThompsonSamplingWifiManager,3,0,128,128,20
100,2,1,1,3,60.2087,0.000297319,1.48935,43.3741,682174072,1714380856,446449,1121977,1.00716,1.00716,121,121,132.737,664919,ns3::ThompsonSamplingWifiManager,3,0,128,128,20
100,3,1,1,3,18.0712,4.87707e-05,0.952832,89.3218,1404571216,1714380856,919222,1121977,1.02884,1.02884,121,121,44.831,875864,ns3::ThompsonSamplingWifiManager,3,0,128,128,20
100,4,1,1,3,4.42433,1.70318e-05,0.140085,104.185,1638530936,1714380856,1072337,1121977,1.01154,1.01154,121,121,18.2638,150218,ns3::ThompsonSamplingWifiManager,3,0,128,128,20
100,1,1,1,3,35.2282,0.000121344,1.26619,70.6104,1110435800,1714380856,726725,1121977,1.01818,1.01818,121,121,88.1837,920175,ns3::ThompsonSamplingWifiManager,3,0,0,128,20
100,2,1,1,3,59.8567,0.000293699,1.4786,43.7722,688209672,1714380856,450399,1121977,1.0065,1.0065,120.96,120.96,132.281,665959,ns3::ThompsonSamplingWifiManager,3,0,0,128,20
100,3,1,1,3,17.746,4.7938e-05,0.936411,89.683,1410146888,1714380856,922871,1121977,1.03776,1.03776,121,121,44.2406,864186,ns3::ThompsonSamplingWifiManager,3,0,0,128,20
100,4,1,1,3,4.44207,1.70016e-05,0.137572,104.165,1638226864,1714380856,1072138,1121977,1.01118,1.01118,121,121,18.228,147496,ns3::ThompsonSamplingWifiManager,3,0,0,128,20
100,1,1,1,3,35.4383,0.000122252,1.26561,70.3806,1106832776,1714380856,724367,1121977,1.01398,1.01398,120.997,120.997,88.5553,916764,ns3::ThompsonSamplingWifiManager,3,0,128,128,15
100,2,1,1,3,59.3872,0.000287794,1.47279,44.2695,696257648,1714380856,455666,1121977,1.00716,1.00716,121,121,131.137,671102,ns3::ThompsonSamplingWifiManager,3,0,128,128,15
100,3,1,1,3,17.2367,4.62971e-05,0.917501,90.2279,1418877880,1714380856,928585,1121977,1.02254,1.02254,120.998,120.998,42.9908,851978,ns3::ThompsonSamplingWifiManager,3,0,128,128,15
100,4,1,1,3,4.45473,1.71141e-05,0.137994,104.152,1638009888,1714380856,1071996,1121977,1.01154,1.01154,121,121,18.3462,147929,ns3::ThompsonSamplingWifiManager,3,0,128,128,15
100,1,1,1,3,33.15,0.000111246,1.24276,72.8735,1146064176,1714380856,750042,1121977,1.01428,1.01428,121,121,83.4393,932122,ns3::ThompsonSamplingWifiManager,3,0,0,128,25
100,2,1,1,3,60.389,0.000299602,1.49349,43.1806,679082928,1714380856,444426,1121977,1.0065,1.0065,120.991,120.991,133.151,663746,ns3::ThompsonSamplingWifiManager,3,0,0,128,25
100,3,1,1,3,18.8425,5.07163e-05,0.938645,88.4792,1391349432,1714380856,910569,1121977,1.02562,1.02562,120.999,120.999,46.1806,854701,ns3::ThompsonSamplingWifiManager,3,0,0,128,25
100,4,1,1,3,4.44332,1.70396e-05,0.137243,104.164,1638205472,1714380856,1072124,1121977,1.01118,1.01118,121,121,18.2686,147141,ns3::ThompsonSamplingWifiManager,3,0,0,128,25
100,1,1,1,3,33.2596,0.000111809,1.23667,72.7538,1144184736,1714380856,748812,1121977,1.01401,1.01401,121,121,83.7237,926035,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
100,2,1,1,3,60.9594,0.000308517,1.47709,42.5574,669305256,1714380856,438027,1121977,1.00716,1.00716,120.996,120.996,135.139,647006,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
100,3,1,1,3,18.3856,4.96453e-05,0.958818,88.9789,1399181960,1714380856,915695,1121977,1.02866,1.02866,121,121,45.4599,877985,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
100,4,1,1,3,4.44965,1.70605e-05,0.142011,104.157,1638096984,1714380856,1072053,1121977,1.01154,1.01154,121,121,18.2897,152243,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
100,1,1,1,3,32.7787,0.000109634,1.2292,73.2782,1152428296,1714380856,754207,1121977,1.01428,1.01428,121,121,82.6863,927072,ns3::ThompsonSamplingWifiManager,3,0,0,128,30
100,2,1,1,3,61.6975,0.000317111,1.53065,41.7751,656650360,1714380856,429745,1121977,1.0065,1.0065,120.931,120.931,136.277,657788,ns3::ThompsonSamplingWifiManager,3,0,0,128,30
100,3,1,1,3,17.7847,4.82709e-05,0.902955,89.6314,1409483736,1714380856,922437,1121977,1.02518,1.02518,121,121,44.5268,832919,ns3::ThompsonSamplingWifiManager,3,0,0,128,30
100,4,1,1,3,4.49492,1.70942e-05,0.139246,104.108,1637320760,1714380856,1071545,1121977,1.01118,1.01118,121,121,18.3172,149208,ns3::ThompsonSamplingWifiManager,3,0,0,128,30
100,1,1,1,3,32.6875,0.000109119,1.23344,73.3775,1153992968,1714380856,755231,1121977,1.01401,1.01401,121,121,82.4102,931529,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
100,2,1,1,3,61.178,0.000311522,1.51289,42.3175,665557072,1714380856,435574,1121977,1.00716,1.00716,121,121,135.691,658975,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
100,3,1,1,3,18.7712,5.08413e-05,0.960563,88.5603,1392570304,1714380856,911368,1121977,1.0296,1.0296,120.998,120.998,46.3351,875426,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
100,4,1,1,3,4.47647,1.7202e-05,0.140065,104.128,1637637056,1714380856,1071752,1121977,1.01154,1.01154,121,121,18.4362,150115,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
100,1,1,1,3,41.5025,0.00015601,1.3383,63.7712,1002869184,1714380856,656328,1121977,1.01795,1.01795,120.998,120.998,102.393,878362,ns3::ThompsonSamplingWifiManager,3,0,0,128,40
100,2,1,1,3,51.0049,0.000182442,1.38267,53.4063,839962992,1714380856,549714,1121977,1.0065,1.0065,121,121,100.29,760071,ns3::ThompsonSamplingWifiManager,3,0,0,128,40
100,3,1,1,3,12.5723,3.46167e-05,0.783977,95.3273,1498844232,1714380856,980919,1121977,1.04191,1.04191,121,121,33.9562,769018,ns3::ThompsonSamplingWifiManager,3,0,0,128,40
100,4,1,1,3,4.99743,1.82445e-05,0.16443,103.56,1628705896,1714380856,1065907,1121977,1.0112,1.0112,121,121,19.447,175267,ns3::ThompsonSamplingWifiManager,3,0,0,128,40
100,1,1,1,3,41.7231,0.000157333,1.34468,63.5277,999087384,1714380856,653853,1121977,1.01408,1.01408,121,121,102.873,879225,ns3::ThompsonSamplingWifiManager,3,0,128,128,40
100,2,1,1,3,50.6018,0.000179426,1.38025,53.8477,846872608,1714380856,554236,1121977,1.00716,1.00716,120.996,120.996,99.444,764985,ns3::ThompsonSamplingWifiManager,3,0,128,128,40
100,3,1,1,3,12.6866,3.48095e-05,0.75672,95.1889,1496883808,1714380856,979636,1121977,1.02471,1.02471,121,121,34.1006,741310,ns3::ThompsonSamplingWifiManager,3,0,128,128,40
100,4,1,1,3,5.01971,1.85506e-05,0.165285,103.536,1628323896,1714380856,1065657,1121977,1.01179,1.01179,121,121,19.7685,176137,ns3::ThompsonSamplingWifiManager,3,0,128,128,40
100,1,1,1,3,32.6683,0.000109191,1.22284,73.3984,1154321488,1714380856,755446,1121977,1.01402,1.01402,121,121,82.4875,923793,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
100,2,1,1,3,61.0275,0.000309968,1.49017,42.4876,668137864,1714380856,437263,1121977,1.00716,1.00716,120.983,120.983,135.537,651596,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
100,3,1,1,3,19.0085,5.15965e-05,0.913629,88.2997,1388502768,1714380856,908706,1121977,1.02868,1.02868,121,121,46.886,830220,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
100,4,1,1,3,4.41105,1.69575e-05,0.136253,104.2,1638758608,1714380856,1072486,1121977,1.01152,1.01152,121,121,18.1866,146129,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
100,1,1,1,3,32.3338,0.000107627,1.21132,73.7659,1160056072,1714380856,759199,1121977,1.01876,1.01876,121,121,81.7104,919630,ns3::ThompsonSamplingWifiManager,3,0,0,128,35
100,2,1,1,3,61.367,0.000313476,1.5169,42.1302,662316184,1714380856,433453,1121977,1.0065,1.0065,120.946,120.946,135.877,657504,ns3::ThompsonSamplingWifiManager,3,0,0,128,35
