rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,dataRate,scenario,switchAuxPhy
407456,1,1,23,2,30.728,0.000111594,1.2338,74.1239,1165819688,1682959064,762971,1101413,1.00495,1.00495,121,121,85.1431,941355,107,C,0
407456,1,1,25,2,39.1028,0.000169487,1.35661,65.1636,1024875440,1682959064,670730,1101413,1.00693,1.00693,121,121,113.68,909921,107,B,0
407456,1,1,25,2,31.1223,0.000121546,1.2332,73.7026,1159183584,1682959064,758628,1101413,1.00603,1.00603,121,121,92.208,935541,107,C,0
407456,1,1,27,2,43.0165,0.000208158,1.39157,60.9758,959009472,1682959064,627624,1101413,1.00693,1.00693,121,121,130.645,873384,107,B,0
407456,1,1,27,2,33.7119,0.000173102,1.26987,70.9317,1115601968,1682959064,730106,1101413,1.00603,1.00603,121,121,126.382,927142,107,C,0
407456,1,1,29,2,39.8001,0.000238413,1.36357,64.4211,1013138872,1682959064,663049,1101413,1.00603,1.00603,120.992,120.992,158.08,904111,107,C,0
407456,1,1,31,2,42.0947,0.000253296,1.37907,61.9683,974521728,1682959064,637776,1101413,1.01703,1.01703,120.998,120.998,161.546,879537,107,C,0
407457,1,1,23,2,38.1256,0.000140498,1.33351,66.2136,1041321304,1682959064,681493,1101413,1.01479,1.01479,121,121,95.748,908777,107,B,0
407457,1,1,23,2,30.7346,0.000110154,1.23144,74.1279,1165708144,1682959064,762898,1101413,1.00752,1.00752,120.985,120.985,84.0364,939461,107,C,0
407457,1,1,25,2,38.8516,0.000169406,1.34662,65.4366,1029101888,1682959064,673496,1101413,1.01479,1.01479,121,121,114.094,906940,107,B,0
407457,1,1,25,2,31.1795,0.00012279,1.2366,73.6424,1158220944,1682959064,757998,1101413,1.00752,1.00752,121,121,93.0747,937338,107,C,0
407457,1,1,27,2,42.9686,0.000204312,1.39513,61.0309,959814728,1682959064,628151,1101413,1.01479,1.01479,121,121,128.339,876350,107,B,0
407457,1,1,27,2,33.8209,0.000170083,1.27219,70.8178,1113766840,1682959064,728905,1101413,1.01087,1.01087,121,121,123.974,927309,107,C,0
407457,1,1,29,2,47.9888,0.000298957,1.46098,55.6684,875327024,1682959064,572858,1101413,1.02678,1.02678,120.991,120.991,171.259,836934,107,B,0
407457,1,1,29,2,39.6086,0.000224389,1.35093,64.6245,1016362952,1682959064,665159,1101413,1.01087,1.01087,121,121,149.254,898584,107,C,0
407457,1,1,31,2,50.5197,0.000298239,1.47025,52.9655,832732496,1682959064,544982,1101413,1.04927,1.04927,121,121,162.535,801257,107,B,0
407457,1,1,31,2,42.1544,0.000255207,1.38195,61.9398,973517832,1682959064,637119,1101413,1.05863,1.05863,120.971,120.971,162.597,880464,107,C,0
407458,1,1,23,2,30.7153,0.000109622,1.23376,74.1412,1166033608,1682959064,763111,1101413,1.01096,1.01096,121,121,83.6538,941493,107,C,0
407458,1,1,25,2,31.0338,0.000120825,1.2351,73.8004,1160673384,1682959064,759603,1101413,1.01096,1.01096,121,121,91.7788,938185,107,C,0
407458,1,1,27,2,33.653,0.000169836,1.26933,70.9976,1116593640,1682959064,730755,1101413,1.01096,1.01096,121,121,124.108,927566,107,C,0
407458,1,1,29,2,40.0422,0.00021958,1.35966,64.1605,1009065224,1682959064,660383,1101413,1.01096,1.01096,121,121,145.007,897896,107,C,0
407458,1,1,31,2,42.216,0.000255193,1.38193,61.8343,972480320,1682959064,636440,1101413,1.01096,1.01096,121,121,162.415,879516,107,C,0
