rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario
407472,1,1,25,2,44.026,0.000213194,1.41301,59.8986,942019640,1682959064,616505,1101413,1.00947,1.00947,120.996,120.996,131.435,871127,ns3::ThompsonSamplingWifiManager,C
407472,2,1,25,2,25.368,0.000124455,1.14336,79.8632,1256025168,1682959064,822006,1101413,1.01094,1.01094,121,121,102.302,939851,ns3::ThompsonSamplingWifiManager,C
407472,1,1,25,2,41.4936,0.000194682,1.37157,62.608,984638616,1682959064,644397,1101413,1.01196,1.01196,121,121,125.453,883833,ns3::ThompsonSamplingWifiManager,D
407472,2,1,25,2,24.0221,7.05163e-05,1.10328,81.3175,1278676240,1682959064,836830,1101413,1.03167,1.03167,121,121,59.0101,923258,ns3::ThompsonSamplingWifiManager,D
407472,1,1,29,1,67.8644,0.000558407,1.9989,34.3865,540829488,1682959064,353946,1101413,1.00493,1.00493,121,121,197.645,707501,ns3::ThompsonSamplingWifiManager,A
407472,2,1,29,1,67.4937,0.000511786,1.98069,34.8023,547068312,1682959064,358029,1101413,1.06157,1.06157,120.99,120.99,183.234,709144,ns3::ThompsonSamplingWifiManager,A
407472,1,1,27,2,49.1595,0.00023122,1.46216,54.4035,855624992,1682959064,559964,1101413,1.00947,1.00947,121,121,129.475,818756,ns3::ThompsonSamplingWifiManager,C
407472,2,1,27,2,26.398,0.000160594,1.17166,78.7611,1238691536,1682959064,810662,1101413,1.01094,1.01094,121,121,130.187,949823,ns3::ThompsonSamplingWifiManager,C
407472,1,1,27,2,46.9923,0.00021081,1.43458,56.7238,892098352,1682959064,583834,1101413,1.01196,1.01196,121,121,123.078,837554,ns3::ThompsonSamplingWifiManager,D
407472,2,1,27,2,25.3479,0.000123039,1.1419,79.8992,1256364384,1682959064,822228,1101413,1.03249,1.03249,121,121,101.166,938901,ns3::ThompsonSamplingWifiManager,D
407472,1,1,31,1,68.9126,0.000562163,2.03765,33.266,523188728,1682959064,342401,1101413,1.00493,1.00493,120.996,120.996,192.485,697693,ns3::ThompsonSamplingWifiManager,A
407472,2,1,31,1,68.2851,0.000546143,2.01066,33.952,533748736,1682959064,349312,1101413,1.06053,1.06053,121,121,190.774,702347,ns3::ThompsonSamplingWifiManager,A
407472,1,1,29,2,52.7726,0.000358696,1.49463,50.5479,794818232,1682959064,520169,1101413,1.03106,1.03106,120.996,120.996,186.582,777458,ns3::ThompsonSamplingWifiManager,C
407472,2,1,29,2,33.5338,0.000188789,1.27752,71.1252,1118598376,1682959064,732067,1101413,1.01094,1.01094,121,121,138.206,935233,ns3::ThompsonSamplingWifiManager,C
407472,1,1,29,2,50.8334,0.000340884,1.47748,52.6145,827453256,1682959064,541527,1101413,1.01196,1.01196,120.997,120.997,184.597,800098,ns3::ThompsonSamplingWifiManager,D
